state,pumano,hhid,serialno,pnum,sex,race,age
35,500,3551,2010000000000,4,1,2,2
35,500,3552,2010000000000,1,1,2,2
35,500,3552,2010000000000,2,2,2,2
35,500,3557,2010000000000,5,2,2,2
35,500,3557,2010000000000,3,1,2,1
35,500,3557,2010000000000,4,1,2,1
35,500,3557,2010000000000,1,1,2,2
35,500,3557,2010000000000,2,1,2,1
35,500,3561,2010000000000,1,1,1,3
35,500,3561,2010000000000,2,2,1,3
35,500,3567,2010000000000,2,1,3,2
35,500,3567,2010000000000,1,2,1,2
35,500,3572,2010000000000,2,2,1,3
35,500,3572,2010000000000,1,1,1,3
35,500,3578,2010000000000,1,1,3,2
35,500,3578,2010000000000,2,2,3,2
35,500,3578,2010000000000,3,1,3,1
35,500,3578,2010000000000,4,1,3,1
35,500,3579,2010000000000,2,2,3,2
35,500,3579,2010000000000,1,1,3,2
35,500,3581,2010000000000,1,2,1,3
35,500,3584,2010000000000,1,2,1,3
35,500,3588,2010000000000,2,2,1,3
35,500,3588,2010000000000,1,1,1,3
35,500,3594,2010000000000,1,1,2,2
35,500,3595,2010000000000,3,2,1,2
35,500,3595,2010000000000,4,1,3,2
35,500,3595,2010000000000,1,1,1,3
35,500,3595,2010000000000,2,2,1,3
35,500,3595,2010000000000,5,2,3,1
35,500,3606,2010000000000,1,2,2,2
35,500,3606,2010000000000,2,1,2,2
35,500,3610,2010000000000,1,2,3,3
35,500,3610,2010000000000,2,1,3,3
35,500,3612,2010000000000,1,2,1,2
35,500,3612,2010000000000,2,1,1,3
35,500,3614,2010000000000,5,2,3,1
35,500,3614,2010000000000,2,2,3,2
35,500,3614,2010000000000,3,2,3,2
35,500,3614,2010000000000,6,1,3,1
35,500,3614,2010000000000,7,2,3,1
35,500,3614,2010000000000,4,2,3,2
35,500,3614,2010000000000,1,1,1,2
35,500,3617,2010000000000,1,1,2,2
35,500,3617,2010000000000,3,2,2,1
35,500,3617,2010000000000,2,2,2,2
35,500,3618,2010000000000,1,1,1,3
35,500,3618,2010000000000,2,2,1,3
35,500,3619,2010000000000,1,1,1,3
35,500,3621,2010000000000,1,2,3,2
35,500,3621,2010000000000,4,1,3,1
35,500,3621,2010000000000,3,2,3,1
35,500,3621,2010000000000,2,1,1,2
35,500,3622,2010000000000,3,1,2,1
35,500,3622,2010000000000,2,2,2,1
35,500,3622,2010000000000,1,2,2,2
35,500,3622,2010000000000,4,1,1,2
35,500,3624,2010000000000,2,2,1,3
35,500,3624,2010000000000,1,1,1,3
35,500,3625,2010000000000,2,2,3,2
35,500,3625,2010000000000,5,2,3,2
35,500,3625,2010000000000,4,1,3,1
35,500,3625,2010000000000,1,1,3,2
35,500,3625,2010000000000,3,2,3,1
35,500,3628,2010000000000,2,1,1,2
35,500,3628,2010000000000,1,2,1,3
35,500,3629,2010000000000,1,1,2,2
35,500,3631,2010000000000,2,2,1,2
35,500,3631,2010000000000,1,1,1,3
35,500,3632,2010000000000,2,2,1,2
35,500,3632,2010000000000,1,1,1,2
35,500,3633,2010000000000,2,1,2,3
35,500,3633,2010000000000,1,1,1,3
35,500,3637,2010000000000,2,1,1,2
35,500,3637,2010000000000,3,1,1,1
35,500,3637,2010000000000,4,1,1,1
35,500,3637,2010000000000,1,2,1,2
35,500,3647,2010000000000,2,2,1,2
35,500,3647,2010000000000,1,1,1,2
35,500,3651,2010000000000,2,2,1,3
35,500,3651,2010000000000,1,1,1,3
35,500,3658,2010000000000,1,2,1,2
35,500,3664,2010000000000,1,2,2,3
35,500,3664,2010000000000,2,1,2,3
35,500,3667,2010000000000,1,2,2,2
35,500,3669,2010000000000,1,2,1,2
35,500,3669,2010000000000,2,1,1,2
35,500,3669,2010000000000,3,2,1,1
35,500,3677,2010000000000,3,1,3,1
35,500,3677,2010000000000,2,2,3,2
35,500,3677,2010000000000,1,1,3,2
35,500,3679,2010000000000,2,1,1,2
35,500,3679,2010000000000,1,1,1,2
35,500,3684,2010000000000,2,1,1,2
35,500,3684,2010000000000,3,1,1,1
35,500,3684,2010000000000,1,2,1,2
35,500,3685,2010000000000,1,2,1,2
35,500,3703,2010000000000,2,2,1,1
35,500,3703,2010000000000,1,1,2,2
35,500,3704,2010000000000,3,1,2,1
35,500,3704,2010000000000,4,1,2,1
35,500,3704,2010000000000,2,2,2,2
35,500,3704,2010000000000,1,1,2,2
35,500,3705,2010000000000,1,2,1,2
35,500,3706,2010000000000,5,1,3,1
35,500,3706,2010000000000,4,2,3,2
35,500,3706,2010000000000,2,2,3,2
35,500,3706,2010000000000,3,1,3,2
35,500,3706,2010000000000,1,1,3,3
35,500,3713,2010000000000,1,2,2,2
35,500,3721,2010000000000,3,2,2,1
35,500,3721,2010000000000,2,1,2,2
35,500,3721,2010000000000,4,1,2,1
35,500,3721,2010000000000,1,2,2,2
35,500,3725,2010000000000,2,2,2,1
35,500,3725,2010000000000,1,2,2,2
35,500,3727,2010000000000,3,1,1,1
35,500,3727,2010000000000,1,2,1,2
35,500,3727,2010000000000,2,1,1,1
35,500,3735,2010000000000,2,1,3,2
35,500,3735,2010000000000,1,2,3,3
35,500,3735,2010000000000,3,1,3,2
35,500,3737,2010000000000,1,2,1,2
35,500,3737,2010000000000,2,1,1,2
35,500,3749,2010000000000,1,1,1,3
35,500,3752,2010000000000,1,2,1,2
35,500,3752,2010000000000,2,1,1,2
35,500,3753,2010000000000,1,2,2,2
35,500,3753,2010000000000,2,1,2,2
35,500,3754,2010000000000,1,2,3,3
35,500,3758,2010000000000,1,2,2,2
35,500,3758,2010000000000,2,1,2,1
35,500,3759,2010000000000,1,1,1,2
35,500,3762,2010000000000,2,2,1,2
35,500,3762,2010000000000,1,1,1,3
35,500,3763,2010000000000,4,1,2,1
35,500,3763,2010000000000,2,2,2,2
35,500,3763,2010000000000,1,1,2,2
35,500,3763,2010000000000,3,1,2,2
35,500,3763,2010000000000,5,1,2,1
35,500,3766,2010000000000,2,2,2,2
35,500,3766,2010000000000,1,1,1,3
35,500,3769,2010000000000,2,2,2,1
35,500,3769,2010000000000,1,2,2,2
35,500,3769,2010000000000,3,2,2,1
35,500,3769,2010000000000,4,1,2,1
35,500,3770,2010000000000,2,2,2,2
35,500,3770,2010000000000,1,2,2,3
35,500,3770,2010000000000,3,1,2,1
35,500,3770,2010000000000,4,1,2,3
35,500,3774,2010000000000,1,2,1,2
35,500,3774,2010000000000,2,1,1,1
35,500,3784,2010000000000,2,2,1,2
35,500,3784,2010000000000,1,1,1,2
35,500,3792,2010000000000,4,1,2,1
35,500,3792,2010000000000,3,1,2,1
35,500,3792,2010000000000,2,2,2,2
35,500,3792,2010000000000,1,1,1,2
35,500,3798,2010000000000,3,2,2,1
35,500,3798,2010000000000,2,1,2,2
35,500,3798,2010000000000,1,2,2,2
35,500,3801,2010000000000,1,1,1,2
35,500,3803,2010000000000,1,1,2,2
35,500,3803,2010000000000,2,2,3,2
35,500,3803,2010000000000,3,2,2,1
35,500,3805,2010000000000,2,2,1,3
35,500,3805,2010000000000,1,1,1,3
35,500,3810,2010000000000,2,1,1,3
35,500,3810,2010000000000,1,2,2,2
35,500,3818,2010000000000,4,1,3,1
35,500,3818,2010000000000,3,2,3,1
35,500,3818,2010000000000,2,2,3,1
35,500,3818,2010000000000,1,2,3,2
35,500,3821,2010000000000,2,1,2,2
35,500,3821,2010000000000,1,2,2,2
35,500,3822,2010000000000,2,1,1,1
35,500,3822,2010000000000,1,1,1,2
35,500,3823,2010000000000,1,2,2,3
35,500,3826,2010000000000,1,1,2,2
35,500,3826,2010000000000,2,2,1,2
35,500,3826,2010000000000,3,2,2,1
35,500,3826,2010000000000,4,2,2,1
35,500,3833,2010000000000,1,2,2,2
35,500,3833,2010000000000,2,1,2,1
35,500,3835,2010000000000,2,2,2,3
35,500,3835,2010000000000,1,1,2,3
35,500,3835,2010000000000,3,2,2,1
35,500,3835,2010000000000,5,1,2,1
35,500,3835,2010000000000,4,1,2,1
35,500,3837,2010000000000,2,2,3,2
35,500,3837,2010000000000,1,1,1,3
35,500,3839,2010000000000,1,2,1,3
35,500,3839,2010000000000,2,1,1,2
35,500,3842,2010000000000,4,2,3,1
35,500,3842,2010000000000,3,2,3,1
35,500,3842,2010000000000,2,1,3,1
35,500,3842,2010000000000,1,2,3,2
35,500,3845,2010000000000,3,1,3,2
35,500,3845,2010000000000,2,2,3,2
35,500,3845,2010000000000,1,1,3,3
35,500,3845,2010000000000,4,1,3,1
35,500,3847,2010000000000,1,2,1,2
35,500,3850,2010000000000,1,1,2,2
35,500,3853,2010000000000,1,2,2,3
35,500,3855,2010000000000,2,2,1,3
35,500,3855,2010000000000,1,1,1,2
35,500,3859,2010000000000,4,1,2,2
35,500,3859,2010000000000,2,2,2,2
35,500,3859,2010000000000,3,2,2,2
35,500,3859,2010000000000,1,1,2,2
35,500,3863,2010000000000,2,1,2,2
35,500,3863,2010000000000,3,1,2,1
35,500,3863,2010000000000,4,2,2,1
35,500,3863,2010000000000,1,2,3,2
35,500,3870,2010000000000,1,1,3,2
35,500,3876,2010000000000,3,1,2,1
35,500,3876,2010000000000,1,2,3,2
35,500,3876,2010000000000,2,1,2,2
35,500,3877,2010000000000,1,1,2,2
35,500,3877,2010000000000,3,2,2,3
35,500,3877,2010000000000,2,1,2,3
35,500,3879,2010000000000,1,2,2,2
35,500,3879,2010000000000,2,1,2,2
35,500,3881,2010000000000,1,2,1,2
35,500,3882,2010000000000,2,1,1,1
35,500,3882,2010000000000,1,2,1,2
35,500,3888,2010000000000,1,2,2,2
35,500,3889,2010000000000,4,2,1,1
35,500,3889,2010000000000,3,1,1,1
35,500,3889,2010000000000,2,2,1,2
35,500,3889,2010000000000,1,1,1,2
35,500,3891,2010000000000,4,2,3,1
35,500,3891,2010000000000,3,2,3,2
35,500,3891,2010000000000,1,1,3,2
35,500,3891,2010000000000,2,2,3,1
35,500,3896,2010000000000,3,1,2,1
35,500,3896,2010000000000,4,2,2,2
35,500,3896,2010000000000,2,1,2,1
35,500,3896,2010000000000,1,1,2,2
35,500,3899,2010000000000,2,2,2,2
35,500,3899,2010000000000,1,1,1,2
35,500,3906,2010000000000,2,1,3,2
35,500,3906,2010000000000,1,1,3,2
35,500,3906,2010000000000,3,2,3,2
35,500,3913,2010000000000,2,2,1,2
35,500,3913,2010000000000,3,2,2,1
35,500,3913,2010000000000,4,1,2,1
35,500,3913,2010000000000,1,1,2,2
35,500,3916,2010000000000,2,2,1,2
35,500,3916,2010000000000,1,1,1,2
35,500,3918,2010000000000,2,2,2,2
35,500,3918,2010000000000,1,1,1,2
35,500,3922,2010000000000,1,2,2,3
35,500,3922,2010000000000,2,1,2,2
35,500,3925,2010000000000,1,2,1,2
35,500,3925,2010000000000,2,1,1,2
35,500,3925,2010000000000,4,1,1,1
35,500,3925,2010000000000,3,2,1,1
35,500,3926,2010000000000,1,2,2,2
35,500,3930,2010000000000,3,1,1,1
35,500,3930,2010000000000,1,1,1,2
35,500,3930,2010000000000,2,2,1,2
35,500,3931,2010000000000,1,1,1,3
35,500,3936,2010000000000,2,2,3,1
35,500,3936,2010000000000,4,2,3,1
35,500,3936,2010000000000,5,2,1,3
35,500,3936,2010000000000,3,2,3,1
35,500,3936,2010000000000,1,2,1,2
35,500,3945,2010000000000,1,1,1,3
35,500,3948,2010000000000,1,1,1,2
35,500,3952,2010000000000,2,2,1,3
35,500,3952,2010000000000,1,1,1,3
35,500,3953,2010000000000,3,2,2,1
35,500,3953,2010000000000,2,2,2,2
35,500,3953,2010000000000,1,1,1,2
35,500,3956,2010000000000,2,1,1,2
35,500,3956,2010000000000,1,2,1,2
35,500,3958,2010000000000,1,1,1,2
35,500,3958,2010000000000,2,2,1,2
35,500,3960,2010000000000,6,1,3,1
35,500,3960,2010000000000,4,1,3,1
35,500,3960,2010000000000,3,1,3,2
35,500,3960,2010000000000,2,1,3,2
35,500,3960,2010000000000,1,2,3,2
35,500,3960,2010000000000,5,1,3,1
35,500,3965,2010000000000,1,2,2,2
35,500,3965,2010000000000,3,1,2,2
35,500,3965,2010000000000,2,2,2,1
35,500,3969,2010000000000,1,1,2,2
35,500,3970,2010000000000,3,2,2,2
35,500,3970,2010000000000,2,2,2,3
35,500,3970,2010000000000,1,1,2,3
35,500,3974,2010000000000,2,1,1,3
35,500,3974,2010000000000,1,2,1,2
35,500,3976,2010000000000,1,1,1,3
35,500,3978,2010000000000,1,1,2,2
35,500,3978,2010000000000,2,2,2,2
35,500,3980,2010000000000,1,1,1,3
35,500,3983,2010000000000,1,1,1,2
35,500,3986,2010000000000,1,2,2,2
35,500,3994,2010000000000,2,1,2,3
35,500,3994,2010000000000,1,2,1,3
35,500,3999,2010000000000,2,2,1,2
35,500,3999,2010000000000,1,1,1,2
35,500,3999,2010000000000,3,2,1,1
35,500,3999,2010000000000,4,2,1,1
35,500,4000,2010000000000,1,1,1,3
35,500,4001,2010000000000,2,1,1,3
35,500,4001,2010000000000,1,1,3,3
35,500,4005,2010000000000,2,1,2,3
35,500,4005,2010000000000,3,1,2,1
35,500,4005,2010000000000,1,2,2,2
35,500,4010,2010000000000,1,1,1,2
35,500,4010,2010000000000,2,2,2,2
35,500,4019,2010000000000,3,1,3,1
35,500,4019,2010000000000,4,1,3,1
35,500,4019,2010000000000,2,1,3,2
35,500,4019,2010000000000,1,2,3,2
35,500,4022,2010000000000,2,1,1,2
35,500,4022,2010000000000,1,2,1,2
35,500,4023,2010000000000,3,1,2,1
35,500,4023,2010000000000,2,2,2,2
35,500,4023,2010000000000,1,1,2,2
35,500,4029,2010000000000,2,1,2,3
35,500,4029,2010000000000,1,2,2,2
35,500,4033,2010000000000,2,1,1,3
35,500,4033,2010000000000,1,2,1,3
35,500,4034,2010000000000,2,2,1,3
35,500,4034,2010000000000,1,1,1,3
35,500,4039,2010000000000,4,1,2,2
35,500,4039,2010000000000,3,2,2,2
35,500,4039,2010000000000,2,1,2,2
35,500,4039,2010000000000,1,2,2,2
35,500,4039,2010000000000,5,1,2,1
35,500,4042,2010000000000,1,1,1,2
35,500,4043,2010000000000,3,2,2,2
35,500,4043,2010000000000,2,2,2,2
35,500,4043,2010000000000,1,1,2,2
35,500,4051,2010000000000,1,2,2,2
35,500,4052,2010000000000,2,1,2,2
35,500,4052,2010000000000,1,2,2,2
35,500,4053,2010000000000,2,1,2,2
35,500,4053,2010000000000,1,2,2,3
35,500,4055,2010000000000,1,2,2,2
35,500,4058,2010000000000,3,1,3,2
35,500,4058,2010000000000,2,2,3,2
35,500,4058,2010000000000,1,1,3,2
35,500,4067,2010000000000,3,2,1,1
35,500,4067,2010000000000,2,2,1,2
35,500,4067,2010000000000,1,1,2,2
35,500,4088,2010000000000,3,2,2,2
35,500,4088,2010000000000,1,1,2,2
35,500,4088,2010000000000,2,2,2,2
35,500,4094,2010000000000,1,1,1,3
35,500,4094,2010000000000,2,2,1,3
35,500,4099,2010000000000,2,1,3,2
35,500,4099,2010000000000,5,2,3,1
35,500,4099,2010000000000,4,2,3,1
35,500,4099,2010000000000,3,1,3,1
35,500,4099,2010000000000,1,2,3,2
35,500,4100,2010000000000,2,2,2,2
35,500,4100,2010000000000,1,1,1,2
35,500,4108,2010000000000,1,2,3,3
35,500,4108,2010000000000,2,1,1,3
35,500,4117,2010000000000,5,2,3,1
35,500,4117,2010000000000,6,1,3,2
35,500,4117,2010000000000,7,2,3,2
35,500,4117,2010000000000,8,1,3,2
35,500,4117,2010000000000,1,2,3,2
35,500,4117,2010000000000,4,2,3,2
35,500,4117,2010000000000,3,2,3,2
35,500,4117,2010000000000,2,1,3,2
35,500,4118,2010000000000,3,2,2,2
35,500,4118,2010000000000,2,2,2,1
35,500,4118,2010000000000,1,1,1,2
35,500,4119,2010000000000,1,1,1,3
35,500,4120,2010000000000,1,1,2,3
35,500,4128,2010000000000,1,1,2,3
35,500,4131,2010000000000,2,2,3,2
35,500,4131,2010000000000,1,1,3,2
35,500,4132,2010000000000,1,1,1,2
35,500,4132,2010000000000,2,2,2,2
35,500,4132,2010000000000,3,2,2,1
35,500,4135,2010000000000,1,1,1,2
35,500,4136,2010000000000,1,1,1,2
35,500,4136,2010000000000,2,2,2,2
35,500,4138,2010000000000,1,1,2,2
35,500,4138,2010000000000,2,2,1,2
35,500,4141,2010000000000,2,2,3,3
35,500,4141,2010000000000,1,1,1,3
35,500,4143,2010000000000,1,1,2,3
35,500,4143,2010000000000,2,2,2,3
35,500,4145,2010000000000,1,2,1,3
35,500,4152,2010000000000,2,1,2,2
35,500,4152,2010000000000,1,2,2,2
35,500,4152,2010000000000,3,1,2,1
35,500,4152,2010000000000,4,1,2,1
35,500,4167,2010000000000,4,2,1,1
35,500,4167,2010000000000,3,1,1,1
35,500,4167,2010000000000,2,1,1,2
35,500,4167,2010000000000,1,2,1,2
35,500,4168,2010000000000,1,1,3,2
35,500,4168,2010000000000,2,1,3,2
35,500,4170,2010000000000,1,1,1,2
35,500,4170,2010000000000,2,2,1,2
35,500,4172,2010000000000,3,2,1,1
35,500,4172,2010000000000,2,2,1,2
35,500,4172,2010000000000,1,1,1,2
35,500,4172,2010000000000,4,2,1,1
35,500,4179,2010000000000,1,2,2,3
35,500,4182,2010000000000,4,1,1,2
35,500,4182,2010000000000,3,2,1,2
35,500,4182,2010000000000,2,2,1,2
35,500,4182,2010000000000,1,1,1,3
35,500,4185,2010000000000,1,1,3,2
35,500,4185,2010000000000,2,2,3,2
35,500,4189,2010000000000,3,2,2,1
35,500,4189,2010000000000,2,1,3,2
35,500,4189,2010000000000,1,2,2,2
35,500,4192,2010000000000,1,1,1,2
35,500,4192,2010000000000,2,2,1,2
35,500,4200,2010000000000,2,1,1,2
35,500,4200,2010000000000,1,2,2,2
35,500,4201,2010000000000,2,2,2,2
35,500,4201,2010000000000,1,2,2,3
35,500,4216,2010000000000,6,1,2,1
35,500,4216,2010000000000,5,2,2,1
35,500,4216,2010000000000,2,1,2,2
35,500,4216,2010000000000,3,1,2,1
35,500,4216,2010000000000,4,2,2,1
35,500,4216,2010000000000,1,2,2,2
35,500,4223,2010000000000,1,2,1,2
35,500,4223,2010000000000,2,1,1,2
35,500,4223,2010000000000,3,2,1,2
35,500,4223,2010000000000,4,2,1,1
35,500,4224,2010000000000,1,1,2,2
35,500,4224,2010000000000,2,2,2,2
35,500,4225,2010000000000,2,2,3,2
35,500,4225,2010000000000,1,1,1,2
35,500,4225,2010000000000,3,2,3,1
35,500,4229,2010000000000,1,2,1,2
35,500,4236,2010000000000,1,2,2,2
35,500,4240,2010000000000,2,2,2,2
35,500,4240,2010000000000,1,1,2,2
35,500,4240,2010000000000,3,2,2,1
35,500,4242,2010000000000,4,1,2,1
35,500,4242,2010000000000,5,1,2,1
35,500,4242,2010000000000,3,2,2,2
35,500,4242,2010000000000,2,2,2,2
35,500,4242,2010000000000,1,1,2,2
35,500,4245,2010000000000,1,2,1,2
35,500,4245,2010000000000,2,1,1,2
35,500,4247,2010000000000,1,2,2,2
35,500,4251,2010000000000,1,1,3,2
35,500,4254,2010000000000,1,1,2,2
35,500,4261,2010000000000,2,2,1,3
35,500,4261,2010000000000,1,1,1,3
35,500,4262,2010000000000,3,1,2,1
35,500,4262,2010000000000,2,2,1,2
35,500,4262,2010000000000,1,1,2,2
35,500,4262,2010000000000,4,1,2,1
35,500,4263,2010000000000,1,1,2,2
35,500,4263,2010000000000,2,1,1,2
35,500,4264,2010000000000,1,1,2,2
35,500,4273,2010000000000,4,1,1,1
35,500,4273,2010000000000,3,2,1,1
35,500,4273,2010000000000,5,2,1,3
35,500,4273,2010000000000,2,2,1,2
35,500,4273,2010000000000,1,1,1,2
35,500,4279,2010000000000,1,2,1,3
35,500,4280,2010000000000,2,2,2,2
35,500,4280,2010000000000,1,1,3,2
35,500,4284,2010000000000,3,2,3,2
35,500,4284,2010000000000,2,1,3,2
35,500,4284,2010000000000,1,1,3,2
35,500,4285,2010000000000,1,1,2,2
35,500,4285,2010000000000,2,2,2,2
35,500,4286,2010000000000,7,1,2,2
35,500,4286,2010000000000,6,2,2,1
35,500,4286,2010000000000,4,1,2,1
35,500,4286,2010000000000,3,1,2,2
35,500,4286,2010000000000,2,1,2,2
35,500,4286,2010000000000,1,2,2,2
35,500,4286,2010000000000,5,2,2,1
35,500,4288,2010000000000,1,2,2,2
35,500,4296,2010000000000,1,2,1,2
35,500,4296,2010000000000,2,1,1,2
35,500,4297,2010000000000,6,1,2,2
35,500,4297,2010000000000,4,2,2,2
35,500,4297,2010000000000,3,2,2,2
35,500,4297,2010000000000,2,1,2,2
35,500,4297,2010000000000,7,2,2,1
35,500,4297,2010000000000,8,1,2,1
35,500,4297,2010000000000,1,2,2,2
35,500,4297,2010000000000,5,2,2,2
35,500,4300,2010000000000,3,1,3,1
35,500,4300,2010000000000,2,2,3,2
35,500,4300,2010000000000,1,2,3,3
35,500,4302,2010000000000,2,2,1,3
35,500,4302,2010000000000,1,1,1,3
35,500,4310,2010000000000,1,1,2,2
35,500,4310,2010000000000,2,2,1,2
35,500,4315,2010000000000,2,2,1,2
35,500,4315,2010000000000,1,1,2,2
35,500,4315,2010000000000,4,1,2,1
35,500,4315,2010000000000,3,2,2,2
35,500,4319,2010000000000,4,1,2,1
35,500,4319,2010000000000,3,1,2,1
35,500,4319,2010000000000,2,1,2,1
35,500,4319,2010000000000,1,2,2,2
35,500,4319,2010000000000,5,1,2,1
35,500,4324,2010000000000,2,1,1,3
35,500,4324,2010000000000,1,2,1,3
35,500,4325,2010000000000,1,1,1,3
35,500,4325,2010000000000,2,2,1,2
35,500,4326,2010000000000,4,2,3,2
35,500,4326,2010000000000,3,1,3,2
35,500,4326,2010000000000,2,1,3,2
35,500,4326,2010000000000,1,2,3,2
35,500,4328,2010000000000,2,2,1,2
35,500,4328,2010000000000,1,2,1,2
35,500,4328,2010000000000,3,1,1,2
35,500,4331,2010000000000,1,1,1,2
35,500,4331,2010000000000,2,2,1,2
35,500,4334,2010000000000,3,1,2,2
35,500,4334,2010000000000,2,2,2,2
35,500,4334,2010000000000,5,2,2,2
35,500,4334,2010000000000,4,1,2,1
35,500,4334,2010000000000,1,1,2,2
35,500,4337,2010000000000,2,2,2,1
35,500,4337,2010000000000,1,2,2,2
35,500,4350,2010000000000,1,2,2,3
35,500,4350,2010000000000,2,1,2,3
35,500,4354,2010000000000,2,1,1,2
35,500,4354,2010000000000,1,2,1,2
35,500,4356,2010000000000,1,1,2,3
35,500,4356,2010000000000,3,1,1,1
35,500,4356,2010000000000,2,2,1,3
35,500,4358,2010000000000,3,2,1,2
35,500,4358,2010000000000,2,2,1,2
35,500,4358,2010000000000,1,1,1,3
35,500,4359,2010000000000,1,2,1,2
35,500,4362,2010000000000,2,2,2,2
35,500,4362,2010000000000,1,1,1,3
35,500,4363,2010000000000,1,1,2,2
35,500,4364,2010000000000,2,2,1,2
35,500,4364,2010000000000,1,1,1,2
35,500,4370,2010000000000,4,2,2,1
35,500,4370,2010000000000,3,1,2,1
35,500,4370,2010000000000,2,2,2,2
35,500,4370,2010000000000,1,1,1,2
35,500,4378,2010000000000,1,2,2,2
35,500,4378,2010000000000,5,2,2,3
35,500,4378,2010000000000,2,1,2,2
35,500,4378,2010000000000,3,2,2,2
35,500,4378,2010000000000,4,2,2,1
35,500,4379,2010000000000,3,1,2,1
35,500,4379,2010000000000,2,1,2,2
35,500,4379,2010000000000,1,2,2,2
35,500,4380,2010000000000,1,1,1,2
35,500,4391,2010000000000,1,2,3,2
35,500,4393,2010000000000,2,2,2,2
35,500,4393,2010000000000,1,1,2,2
35,500,4402,2010000000000,7,2,3,1
35,500,4402,2010000000000,6,1,3,2
35,500,4402,2010000000000,5,1,3,2
35,500,4402,2010000000000,4,1,3,2
35,500,4402,2010000000000,3,2,3,1
35,500,4402,2010000000000,2,1,3,2
35,500,4402,2010000000000,1,2,3,2
35,500,4402,2010000000000,13,2,3,2
35,500,4402,2010000000000,12,2,3,2
35,500,4402,2010000000000,11,2,3,1
35,500,4402,2010000000000,8,2,3,2
35,500,4402,2010000000000,9,1,3,1
35,500,4402,2010000000000,10,2,3,1
35,500,4407,2010000000000,3,2,3,2
35,500,4407,2010000000000,2,1,3,2
35,500,4407,2010000000000,1,1,3,2
35,500,4409,2010000000000,5,1,3,2
35,500,4409,2010000000000,4,1,3,1
35,500,4409,2010000000000,3,1,3,2
35,500,4409,2010000000000,2,2,3,2
35,500,4409,2010000000000,1,1,3,1
35,500,4412,2010000000000,2,2,2,2
35,500,4412,2010000000000,4,1,2,1
35,500,4412,2010000000000,3,1,2,1
35,500,4412,2010000000000,5,1,2,1
35,500,4412,2010000000000,1,1,1,2
35,500,4414,2010000000000,3,1,2,1
35,500,4414,2010000000000,2,2,2,2
35,500,4414,2010000000000,1,1,2,2
35,500,4415,2010000000000,1,2,1,2
35,500,4416,2010000000000,1,2,2,2
35,500,4416,2010000000000,2,2,2,1
35,500,4416,2010000000000,3,2,2,1
35,500,4419,2010000000000,1,1,2,2
35,500,4424,2010000000000,1,2,1,3
35,500,4426,2010000000000,3,1,1,1
35,500,4426,2010000000000,2,2,1,2
35,500,4426,2010000000000,1,1,1,2
35,500,4426,2010000000000,4,2,1,1
35,500,4427,2010000000000,1,2,1,2
35,500,4427,2010000000000,2,1,1,2
35,500,4427,2010000000000,4,1,2,1
35,500,4427,2010000000000,5,2,1,1
35,500,4427,2010000000000,6,1,1,1
35,500,4427,2010000000000,7,1,1,1
35,500,4427,2010000000000,8,2,1,1
35,500,4427,2010000000000,3,2,2,1
35,500,4430,2010000000000,1,1,2,2
35,500,4430,2010000000000,3,1,2,2
35,500,4430,2010000000000,2,2,2,2
35,500,4430,2010000000000,5,2,2,1
35,500,4430,2010000000000,4,1,2,1
35,500,4437,2010000000000,2,2,1,2
35,500,4437,2010000000000,1,1,1,2
35,500,4441,2010000000000,3,2,2,1
35,500,4441,2010000000000,4,1,2,2
35,500,4441,2010000000000,2,2,2,2
35,500,4441,2010000000000,1,2,2,2
